,utcdate,utctime,alt,speed_mph,n_sats,duration
81217,2021-11-19,18:15:38.100000,191,167.148799,5,81217
81494,2021-11-19,18:15:38.400000,191,167.148799,5,81494
81756,2021-11-19,18:15:38.700000,191,66.486697,5,81756
82030,2021-11-19,18:15:38.900000,191,32.932663,5,82030
82315,2021-11-19,18:15:39.200000,191,200.702833,5,82315
82581,2021-11-19,18:15:39.500000,191,301.364935,5,82581
82856,2021-11-19,18:15:39.800000,191,100.04073100000001,5,82856
83120,2021-11-19,18:15:40,191,167.148799,5,83120
83394,2021-11-19,18:15:40.300000,191,133.594765,5,83394
83658,2021-11-19,18:15:40.600000,191,301.364935,5,83658
83939,2021-11-19,18:15:40.800000,191,200.702833,5,83939
84215,2021-11-19,18:15:40.100000,192,32.932663,7,84215
84485,2021-11-19,18:15:40.400000,192,267.810901,7,84485
84758,2021-11-19,18:15:40.700000,192,267.810901,7,84758
85021,2021-11-19,18:15:40.900000,192,133.594765,7,85021
85292,2021-11-19,18:15:41.200000,192,133.594765,7,85292
85559,2021-11-19,18:15:41.500000,192,234.256867,7,85559
85829,2021-11-19,18:15:41.700000,192,32.932663,7,85829
86097,2021-11-19,18:15:42,192,133.594765,7,86097
86361,2021-11-19,18:15:42.300000,192,301.364935,7,86361
86635,2021-11-19,18:15:42.500000,192,66.486697,7,86635
86918,2021-11-19,18:15:42.800000,192,133.594765,7,86918
87193,2021-11-19,18:15:43.100000,192,334.918969,7,87193
87461,2021-11-19,18:15:43.400000,192,737.567377,7,87461
87725,2021-11-19,18:15:43.600000,192,905.337547,7,87725
87999,2021-11-19,18:15:43.900000,192,1274.431921,7,87999
88264,2021-11-19,18:15:44.200000,192,1844.8504990000001,7,88264
88538,2021-11-19,18:15:44.400000,192,1979.0666350000001,7,88538
88814,2021-11-19,18:15:44.700000,192,3757.430437,7,88814
89089,2021-11-19,18:15:45,192,3790.984471,7,89089
89358,2021-11-19,18:15:45.300000,192,5368.024069,7,89358
89627,2021-11-19,18:15:45.500000,192,6609.523327,7,89627
89908,2021-11-19,18:15:45.800000,192,7448.374177,7,89908
90177,2021-11-19,18:15:46.100000,192,6743.739463,7,90177
90455,2021-11-19,18:15:46.300000,192,5670.010375,7,90455
90722,2021-11-19,18:15:46.600000,193,5099.591797,7,90722
90996,2021-11-19,18:15:46.900000,193,5032.4837290000005,7,90996
91272,2021-11-19,18:15:47.200000,193,4898.2675930000005,7,91272
91541,2021-11-19,18:15:47.400000,193,5032.4837290000005,7,91541
91816,2021-11-19,18:15:47.700000,193,5099.591797,7,91816
92092,2021-11-19,18:15:48,193,5435.1321370000005,7,92092
92366,2021-11-19,18:15:48.300000,192,5804.226511,7,92366
92645,2021-11-19,18:15:48.500000,193,6743.739463,7,92645
92920,2021-11-19,18:15:48.800000,193,8018.171384,7,92920
93194,2021-11-19,18:15:49.100000,193,7549.036279,7,93194
93465,2021-11-19,18:15:49.400000,193,6710.185429,7,93465
93744,2021-11-19,18:15:49.600000,193,7515.482245,7,93744
94016,2021-11-19,18:15:49.900000,193,7045.725769,7,94016
94289,2021-11-19,18:15:50.200000,193,8286.603656,7,94289
94557,2021-11-19,18:15:50.400000,193,7783.293146,7,94557
94836,2021-11-19,18:15:50.700000,193,7549.036279,7,94836
95117,2021-11-19,18:15:51,193,7649.698381,6,95117
95383,2021-11-19,18:15:51.300000,193,8286.603656,6,95383
95657,2021-11-19,18:15:51.500000,193,8085.279452,7,95657
95927,2021-11-19,18:15:51.800000,193,8353.711724,7,95927
96195,2021-11-19,18:15:52.100000,193,7917.509282,7,96195
96471,2021-11-19,18:15:52.400000,193,7683.252415,7,96471
96754,2021-11-19,18:15:52.600000,194,7582.590313,7,96754
97021,2021-11-19,18:15:52.900000,194,7381.266109,7,97021
97296,2021-11-19,18:15:53.200000,194,7012.171735,7,97296
97571,2021-11-19,18:15:53.500000,194,8018.171384,7,97571
97848,2021-11-19,18:15:53.700000,194,8018.171384,7,97848
98209,2021-11-19,18:15:54.100000,195,6877.955599,7,98209
98473,2021-11-19,18:15:54.400000,195,6609.523327,7,98473
98748,2021-11-19,18:15:54.600000,195,6978.617701,7,98748
99018,2021-11-19,18:15:54.900000,196,5938.442647,7,99018
99287,2021-11-19,18:15:55.200000,196,5602.902307,7,99287
99561,2021-11-19,18:15:55.400000,196,5804.226511,7,99561
99836,2021-11-19,18:15:55.700000,196,6542.415259,7,99836
100113,2021-11-19,18:15:56,196,5971.996681,7,100113
100395,2021-11-19,18:15:56.300000,196,5200.253899,7,100395
100669,2021-11-19,18:15:56.600000,196,6743.739463,7,100669
100937,2021-11-19,18:15:56.800000,197,5770.672477,7,100937
101214,2021-11-19,18:15:57.100000,197,6475.307191,7,101214
101483,2021-11-19,18:15:57.400000,197,8487.92786,7,101483
101756,2021-11-19,18:15:57.600000,197,8420.819792,7,101756
102026,2021-11-19,18:15:57.900000,197,6844.401565,7,102026
102295,2021-11-19,18:15:58.200000,197,6508.861225,7,102295
102572,2021-11-19,18:15:58.500000,197,6072.658783,7,102572
102839,2021-11-19,18:15:58.700000,197,5871.334579,7,102839
103115,2021-11-19,18:15:59,197,5670.010375,7,103115
103390,2021-11-19,18:15:59.300000,197,6005.550715,7,103390
103665,2021-11-19,18:15:59.600000,197,5066.037763,7,103665
103934,2021-11-19,18:15:59.800000,197,4294.294981,7,103934
104209,2021-11-19,18:16:00.100000,197,5066.037763,7,104209
104479,2021-11-19,18:16:00.400000,197,6676.631395,7,104479
104760,2021-11-19,18:16:00.600000,197,5200.253899,7,104760
105035,2021-11-19,18:16:00.900000,197,5602.902307,7,105035
105344,2021-11-19,18:16:01.200000,197,6945.063667,6,105344
105611,2021-11-19,18:16:01.500000,197,6777.293497,7,105611
105880,2021-11-19,18:16:01.800000,197,5871.334579,6,105880
106149,2021-11-19,18:16:02,196,6173.320885,7,106149
106418,2021-11-19,18:16:02.300000,196,6877.955599,7,106418
106693,2021-11-19,18:16:02.600000,196,7683.252415,7,106693
106966,2021-11-19,18:16:02.900000,196,5200.253899,7,106966
107237,2021-11-19,18:16:03.100000,196,4931.821627,7,107237
107513,2021-11-19,18:16:03.400000,196,1744.1883970000001,7,107513
107788,2021-11-19,18:16:03.700000,196,1442.202091,7,107788
108056,2021-11-19,18:16:03.900000,196,435.581071,7,108056
108332,2021-11-19,18:16:04.200000,196,636.905275,7,108332
108596,2021-11-19,18:16:04.500000,196,1140.215785,7,108596
108870,2021-11-19,18:16:04.800000,196,2650.147315,7,108870
109146,2021-11-19,18:16:05,196,3220.565893,7,109146
109424,2021-11-19,18:16:05.300000,196,5032.4837290000005,7,109424
109696,2021-11-19,18:16:05.600000,196,6945.063667,7,109696
109977,2021-11-19,18:16:05.900000,197,9192.562574,7,109977
110247,2021-11-19,18:16:06.100000,197,9863.643254,7,110247
110521,2021-11-19,18:16:06.400000,197,11272.912682,7,110521
110785,2021-11-19,18:16:06.700000,197,12849.95228,7,110785
111062,2021-11-19,18:16:06.900000,197,14359.88381,7,111062
111335,2021-11-19,18:16:07.200000,197,15400.058864,7,111335
111611,2021-11-19,18:16:07.500000,197,18083.760213,7,111611
111886,2021-11-19,18:16:07.800000,197,19593.691743,7,111886
112156,2021-11-19,18:16:08,197,20063.448219,7,112156
112437,2021-11-19,18:16:08.300000,198,21808.257987,7,112437
112713,2021-11-19,18:16:08.600000,198,23317.568146,7,112713
112988,2021-11-19,18:16:08.900000,198,24659.729506,7,112988
113265,2021-11-19,18:16:09.200000,198,26236.769104,7,113265
113538,2021-11-19,18:16:09.400000,198,26974.957852,7,113538
113813,2021-11-19,18:16:09.700000,199,28652.659552,7,113813
114087,2021-11-19,18:16:10,199,29525.064436,7,114087
114370,2021-11-19,18:16:10.300000,199,31235.698799,7,114370
114654,2021-11-19,18:16:10.500000,199,31068.55,7,114654
114934,2021-11-19,18:16:10.800000,199,32477.198057,7,114934
115209,2021-11-19,18:16:11.100000,199,33752.251349,7,115209
115477,2021-11-19,18:16:11.400000,199,34691.764301,7,115477
115753,2021-11-19,18:16:11.600000,199,35698.385321,7,115753
116023,2021-11-19,18:16:11.900000,200,36772.114409,7,116023
116294,2021-11-19,18:16:12.200000,200,38416.262075,7,116294
116559,2021-11-19,18:16:12.500000,200,39086.721384000004,7,116559
116843,2021-11-19,18:16:12.700000,200,40126.896438,7,116843
117115,2021-11-19,18:16:13,200,444.901636,7,117115
117386,2021-11-19,18:16:13.300000,200,411.347602,7,117386
117654,2021-11-19,18:16:13.500000,201,344.239534,7,117654
117924,2021-11-19,18:16:13.800000,201,109.361296,6,117924
118199,2021-11-19,18:16:14.100000,201,39824.910132,6,118199
118474,2021-11-19,18:16:14.400000,201,38449.816109,6,118474
118744,2021-11-19,18:16:14.600000,201,38080.721735,6,118744
119015,2021-11-19,18:16:14.900000,201,37006.992647,6,119015
119287,2021-11-19,18:16:15.200000,202,36705.006341,6,119287
119556,2021-11-19,18:16:15.400000,202,36369.466001,6,119556
119832,2021-11-19,18:16:15.700000,202,36000.371627,6,119832
120100,2021-11-19,18:16:16,202,35329.290947,6,120100
120381,2021-11-19,18:16:16.300000,202,34926.642539,6,120381
120645,2021-11-19,18:16:16.500000,202,33584.481179,6,120645
120920,2021-11-19,18:16:16.800000,202,33718.697315,6,120920
121195,2021-11-19,18:16:17.100000,202,33181.832771,6,121195
121457,2021-11-19,18:16:17.300000,203,30967.887898,6,121457
121734,2021-11-19,18:16:17.600000,203,29927.712844,7,121734
122008,2021-11-19,18:16:17.900000,203,28216.45711,7,122008
122297,2021-11-19,18:16:18.200000,203,25397.918254,8,122297
122571,2021-11-19,18:16:18.500000,204,22949.095143,8,122571
122847,2021-11-19,18:16:18.700000,204,21640.487817,8,122847
123122,2021-11-19,18:16:19,204,20432.542593000002,8,123122
123398,2021-11-19,18:16:19.300000,204,17681.111805,8,123398
123672,2021-11-19,18:16:19.600000,205,16003.410105,8,123672
123954,2021-11-19,18:16:19.800000,205,14628.316082,8,123954
124229,2021-11-19,18:16:20.100000,205,13789.465232,8,124229
124498,2021-11-19,18:16:20.400000,205,12883.506314,8,124498
124773,2021-11-19,18:16:20.700000,205,11440.682852,8,124773
125046,2021-11-19,18:16:20.900000,204,10970.926376,8,125046
125319,2021-11-19,18:16:21.200000,203,9964.305356,8,125319
125587,2021-11-19,18:16:21.500000,204,9796.535186000001,8,125587
125862,2021-11-19,18:16:21.700000,204,8991.238370000001,8,125862
126137,2021-11-19,18:16:22,204,7314.158041,8,126137
126412,2021-11-19,18:16:22.300000,204,6575.969293,8,126412
126684,2021-11-19,18:16:22.600000,205,4764.0514570000005,8,126684
126953,2021-11-19,18:16:22.800000,205,4160.078845,8,126953
127220,2021-11-19,18:16:23.100000,205,3153.457825,7,127220
127501,2021-11-19,18:16:23.400000,205,4998.929695,7,127501
127776,2021-11-19,18:16:23.700000,205,7951.063316,7,127776
128058,2021-11-19,18:16:23.900000,205,11038.034444,8,128058
128333,2021-11-19,18:16:24.200000,206,15030.96449,8,128333
128611,2021-11-19,18:16:24.500000,206,19392.367539,9,128611
128877,2021-11-19,18:16:24.800000,207,21472.717647,9,128877
129148,2021-11-19,18:16:25,207,22647.108837,9,129148
129417,2021-11-19,18:16:25.300000,208,25297.256152,9,129417
129685,2021-11-19,18:16:25.600000,208,26035.4449,9,129685
129960,2021-11-19,18:16:25.800000,208,26840.741716,9,129960
130229,2021-11-19,18:16:26.100000,208,28417.781314,9,130229
130499,2021-11-19,18:16:26.400000,208,31470.577037,9,130499
130775,2021-11-19,18:16:26.700000,208,30229.69915,9,130775
131055,2021-11-19,18:16:26.900000,208,30800.117728,9,131055
131331,2021-11-19,18:16:27.200000,208,34859.534471,9,131331
131618,2021-11-19,18:16:27.500000,208,35664.831287,9,131618
131888,2021-11-19,18:16:27.800000,209,37577.411225,9,131888
132169,2021-11-19,18:16:28.100000,208,176.469364,9,132169
132445,2021-11-19,18:16:28.300000,208,1015.320214,9,132445
132720,2021-11-19,18:16:28.600000,208,3129.224356,9,132720
132995,2021-11-19,18:16:28.900000,208,3833.85907,9,132995
133276,2021-11-19,18:16:29.200000,208,6014.249909,8,133276
133545,2021-11-19,18:16:29.400000,208,9235.437173,8,133545
133824,2021-11-19,18:16:29.700000,208,11248.679213,8,133824
134095,2021-11-19,18:16:30,208,10342.720295000001,8,134095
134377,2021-11-19,18:16:30.300000,208,8161.708085,8,134377
134656,2021-11-19,18:16:30.500000,208,10275.612227,8,134656
134928,2021-11-19,18:16:30.800000,208,10376.274329,8,134928
135196,2021-11-19,18:16:31.100000,208,12557.286539,8,135196
135478,2021-11-19,18:16:31.400000,208,13194.813185,8,135478
135747,2021-11-19,18:16:31.600000,208,14033.042664,8,135747
136020,2021-11-19,18:16:31.900000,208,14737.677378,8,136020
136285,2021-11-19,18:16:32.200000,208,17791.094472,8,136285
136555,2021-11-19,18:16:32.400000,208,15475.866126,8,136555
136835,2021-11-19,18:16:32.700000,208,17287.783962,9,136835
137099,2021-11-19,18:16:33,209,15878.514534,9,137099
137374,2021-11-19,18:16:33.300000,209,16985.797656,8,137374
137649,2021-11-19,18:16:33.500000,209,16113.392772000001,8,137649
137924,2021-11-19,18:16:33.800000,208,17220.675894,8,137924
138193,2021-11-19,18:16:34.100000,208,17858.20254,8,138193
138462,2021-11-19,18:16:34.300000,208,21180.051906,8,138462
138737,2021-11-19,18:16:34.600000,207,19703.67441,8,138737
139013,2021-11-19,18:16:34.900000,207,20643.187362,8,139013
139288,2021-11-19,18:16:35.200000,208,17623.324302,8,139288
139564,2021-11-19,18:16:35.400000,208,18462.175152,8,139564
139834,2021-11-19,18:16:35.700000,208,19770.782478,9,139834
140134,2021-11-19,18:16:36,208,20072.768784,9,140134
140405,2021-11-19,18:16:36.300000,208,19804.336512,8,140405
140677,2021-11-19,18:16:36.600000,208,19032.59373,8,140677
140953,2021-11-19,18:16:36.800000,208,19334.580036,8,140953
141234,2021-11-19,18:16:37.100000,208,18193.74288,8,141234
141510,2021-11-19,18:16:37.400000,208,15375.204024,8,141510
141777,2021-11-19,18:16:37.700000,207,16952.243622,8,141777
142053,2021-11-19,18:16:37.900000,207,15308.095956000001,8,142053
142329,2021-11-19,18:16:38.200000,208,9906.517853,9,142329
142635,2021-11-19,18:16:38.500000,209,11282.233247,9,142635
142912,2021-11-19,18:16:38.800000,209,10812.476771,9,142912
143193,2021-11-19,18:16:39.100000,209,9302.545241,9,143193
143464,2021-11-19,18:16:39.400000,209,9403.207343,9,143464
143736,2021-11-19,18:16:39.600000,209,6014.249909,9,143736
144014,2021-11-19,18:16:39.900000,209,4538.493784,9,144014
144287,2021-11-19,18:16:40.200000,209,981.76618,9,144287
144556,2021-11-19,18:16:40.400000,209,37543.857191,10,144556
144836,2021-11-19,18:16:40.700000,209,31940.333513,10,144836
145106,2021-11-19,18:16:41,209,26404.539274,9,145106
145375,2021-11-19,18:16:41.300000,209,19828.569981,9,145375
145645,2021-11-19,18:16:41.500000,209,15936.302037,9,145645
145913,2021-11-19,18:16:41.800000,209,9595.210982,9,145913
146196,2021-11-19,18:16:42.100000,210,6240.428953,9,146196
146471,2021-11-19,18:16:42.400000,210,4629.8353210000005,10,146471
146753,2021-11-19,18:16:42.600000,210,4529.173219,9,146753
147022,2021-11-19,18:16:42.900000,210,4764.0514570000005,9,147022
147296,2021-11-19,18:16:43.200000,210,4663.389355,9,147296
147571,2021-11-19,18:16:43.500000,210,7347.712075,9,147571
147847,2021-11-19,18:16:43.700000,210,9091.900472,9,147847
148127,2021-11-19,18:16:44,211,11574.898988,9,148127
148406,2021-11-19,18:16:44.300000,211,13521.03296,9,148406
148673,2021-11-19,18:16:44.600000,211,17177.801295,9,148673
148951,2021-11-19,18:16:44.800000,211,19325.259471,9,148951
149218,2021-11-19,18:16:45.100000,211,22949.095143,10,149218
149491,2021-11-19,18:16:45.400000,211,25095.931948,10,149491
149762,2021-11-19,18:16:45.700000,210,26907.849784,10,149762
150041,2021-11-19,18:16:45.900000,211,28551.99745,10,150041
150311,2021-11-19,18:16:46.200000,210,32275.873853,10,150311
150583,2021-11-19,18:16:46.500000,210,32913.400499,9,150583
150861,2021-11-19,18:16:46.700000,210,34591.102199,9,150861
151138,2021-11-19,18:16:47,209,34993.750607,10,151138
151412,2021-11-19,18:16:47.300000,209,37376.087021,9,151412
151688,2021-11-19,18:16:47.600000,209,948.212146,10,151688
151963,2021-11-19,18:16:47.800000,209,1921.2791320000001,10,151963
152232,2021-11-19,18:16:48.100000,209,2391.035608,10,152232
152504,2021-11-19,18:16:48.400000,208,2156.15737,10,152504
152774,2021-11-19,18:16:48.700000,208,7893.275813,10,152774
153052,2021-11-19,18:16:48.900000,208,9436.761377,10,153052
153323,2021-11-19,18:16:49.200000,208,10476.936431,10,153323
153609,2021-11-19,18:16:49.500000,209,11315.787281,10,153609
153878,2021-11-19,18:16:49.800000,209,8530.802459,10,153878
154153,2021-11-19,18:16:50,209,8732.126663000001,10,154153
154426,2021-11-19,18:16:50.300000,209,8698.572629,10,154426
154711,2021-11-19,18:16:50.600000,209,9101.221037,10,154711
154979,2021-11-19,18:16:50.900000,208,10208.504159,10,154979
155262,2021-11-19,18:16:51.100000,208,9369.653309,10,155262
155536,2021-11-19,18:16:51.400000,208,15979.176636,10,155536
155811,2021-11-19,18:16:51.700000,208,16650.257316,10,155811
156082,2021-11-19,18:16:52,208,17723.986404,10,156082
156363,2021-11-19,18:16:52.200000,209,15878.514534,10,156363
156631,2021-11-19,18:16:52.500000,209,21213.60594,10,156631
156909,2021-11-19,18:16:52.800000,209,19737.228444,10,156909
157181,2021-11-19,18:16:53.100000,209,21951.173317,10,157181
157458,2021-11-19,18:16:53.300000,209,23259.780643000002,10,157458
157731,2021-11-19,18:16:53.600000,209,25575.008989,10,157731
158010,2021-11-19,18:16:53.900000,210,27722.467165000002,10,158010
158278,2021-11-19,18:16:54.200000,210,27554.696995000002,10,158278
158554,2021-11-19,18:16:54.400000,210,28024.453471,10,158554
158832,2021-11-19,18:16:54.700000,210,29265.331358,10,158832
159106,2021-11-19,18:16:55,210,32150.978282,10,159106
159395,2021-11-19,18:16:55.300000,210,35305.057478,10,159395
159671,2021-11-19,18:16:55.600000,211,35707.705886,10,159671
159946,2021-11-19,18:16:55.800000,211,36747.88094,10,159946
160223,2021-11-19,18:16:56.100000,212,36580.11077,10,160223
160497,2021-11-19,18:16:56.400000,212,36412.3406,10,160497
160773,2021-11-19,18:16:56.700000,212,37753.880589,10,160773
161053,2021-11-19,18:16:56.900000,213,38257.191099,10,161053
161330,2021-11-19,18:16:57.200000,213,38190.083031,10,161330
161610,2021-11-19,18:16:57.500000,214,39934.892799,10,161610
161883,2021-11-19,18:16:57.800000,214,118.681861,10,161883
162161,2021-11-19,18:16:58,214,39800.676663,10,162161
162437,2021-11-19,18:16:58.300000,215,39096.041949,10,162437
162711,2021-11-19,18:16:58.600000,215,39666.460527,10,162711
162983,2021-11-19,18:16:58.900000,215,39700.014561,10,162983
163255,2021-11-19,18:16:59.100000,216,39767.122629,10,163255
163524,2021-11-19,18:16:59.400000,216,39733.568595,10,163524
163798,2021-11-19,18:16:59.700000,216,40169.771037,10,163798
164062,2021-11-19,18:16:59.900000,216,40572.419445,10,164062
164339,2021-11-19,18:17:00.200000,217,118.681861,11,164339
164613,2021-11-19,18:17:00.500000,217,40538.865411,11,164613
164888,2021-11-19,18:17:00.800000,217,118.681861,11,164888
165158,2021-11-19,18:17:01,217,286.452031,11,165158
165434,2021-11-19,18:17:01.300000,217,521.330269,11,165434
165714,2021-11-19,18:17:01.600000,218,40169.771037,11,165714
165990,2021-11-19,18:17:01.900000,218,40303.987173,11,165990
166274,2021-11-19,18:17:02.200000,218,39431.582289,11,166274
166542,2021-11-19,18:17:02.400000,218,39901.338765,11,166542
166816,2021-11-19,18:17:02.700000,218,39733.568595,11,166816
167090,2021-11-19,18:17:03,219,39196.704051,11,167090
167373,2021-11-19,18:17:03.300000,219,40102.662969,11,167373
167642,2021-11-19,18:17:03.500000,219,40002.000867,11,167642
167916,2021-11-19,18:17:03.800000,219,38659.839507,11,167916
168192,2021-11-19,18:17:04.100000,219,38726.947575,11,168192
168467,2021-11-19,18:17:04.400000,219,39196.704051,11,168467
168737,2021-11-19,18:17:04.600000,220,37384.786215,11,168737
169012,2021-11-19,18:17:04.900000,220,38894.717745,10,169012
169281,2021-11-19,18:17:05.200000,220,36882.097076,10,169281
169555,2021-11-19,18:17:05.400000,220,35472.827648,11,169555
169831,2021-11-19,18:17:05.700000,220,33962.896118,11,169831
170108,2021-11-19,18:17:06,221,30875.92499,11,170108
170381,2021-11-19,18:17:06.300000,221,28661.980117,11,170381
170652,2021-11-19,18:17:06.500000,221,26950.724383,11,170652
170932,2021-11-19,18:17:06.800000,221,25205.914615,11,170932
171207,2021-11-19,18:17:07.100000,221,23125.564507,11,171207
171482,2021-11-19,18:17:07.400000,221,23259.780643000002,11,171482
171758,2021-11-19,18:17:07.600000,222,22219.605589,11,171758
172033,2021-11-19,18:17:07.900000,222,19938.552648,10,172033
172308,2021-11-19,18:17:08.200000,222,17220.675894,11,172308
172592,2021-11-19,18:17:08.500000,222,16348.27101,10,172592
172862,2021-11-19,18:17:08.700000,222,14972.555616,11,172862
173143,2021-11-19,18:17:09,222,14100.150732,11,173143
173411,2021-11-19,18:17:09.300000,223,9906.517853,11,173411
173699,2021-11-19,18:17:09.600000,223,6081.357977,11,173699
173973,2021-11-19,18:17:09.900000,223,3263.440492,11,173973
174247,2021-11-19,18:17:10.100000,223,3867.413104,11,174247
174523,2021-11-19,18:17:10.400000,223,1686.400894,11,174523
174794,2021-11-19,18:17:10.700000,223,39992.680302,11,174794
175074,2021-11-19,18:17:11,223,39590.031894,11,175074
175344,2021-11-19,18:17:11.200000,223,39321.599622,11,175344
175618,2021-11-19,18:17:11.500000,223,40194.004506,11,175618
175895,2021-11-19,18:17:11.800000,223,39925.572234,11,175895
176171,2021-11-19,18:17:12.100000,223,38918.951214,11,176171
176438,2021-11-19,18:17:12.300000,223,40361.774676,11,176438
176722,2021-11-19,18:17:12.600000,223,243.57743200000002,11,176722
177004,2021-11-19,18:17:12.900000,223,4303.615546,11,177004
177356,2021-11-19,18:17:13.200000,223,5444.4527020000005,11,177356
177633,2021-11-19,18:17:13.500000,223,7624.843541,11,177633
177912,2021-11-19,18:17:13.800000,223,9034.112969,11,177912
178177,2021-11-19,18:17:14.100000,223,12053.976029,11,178177
178451,2021-11-19,18:17:14.300000,223,12322.408301,11,178451
178722,2021-11-19,18:17:14.600000,223,13898.826528,10,178722
178990,2021-11-19,18:17:14.900000,223,16314.716976,10,178990
179273,2021-11-19,18:17:15.200000,223,17757.540438,10,179273
179540,2021-11-19,18:17:15.400000,223,18864.82356,10,179540
179853,2021-11-19,18:17:15.700000,223,19636.566342000002,11,179853
180129,2021-11-19,18:17:16,222,21816.957181,10,180129
180411,2021-11-19,18:17:16.300000,222,20576.079294,11,180411
180680,2021-11-19,18:17:16.600000,222,23796.645187000002,11,180680
180955,2021-11-19,18:17:16.800000,222,23930.861323,11,180955
181229,2021-11-19,18:17:17.100000,222,25205.914615,11,181229
181512,2021-11-19,18:17:17.400000,221,25642.117057,11,181512
181780,2021-11-19,18:17:17.700000,221,29031.074491,11,181780
182055,2021-11-19,18:17:17.900000,221,27487.588927,11,182055
182331,2021-11-19,18:17:18.200000,221,29768.641868,10,182331
182612,2021-11-19,18:17:18.500000,221,30875.92499,10,182612
182882,2021-11-19,18:17:18.800000,220,29768.641868,10,182882
183159,2021-11-19,18:17:19,219,31848.991976,10,183159
183432,2021-11-19,18:17:19.300000,219,33660.909812,10,183432
183711,2021-11-19,18:17:19.600000,218,33761.571914,10,183711
183975,2021-11-19,18:17:19.900000,218,35103.733274,10,183975
184246,2021-11-19,18:17:20.100000,217,37921.650759000004,10,184246
184521,2021-11-19,18:17:20.400000,217,36882.097076,10,184521
184796,2021-11-19,18:17:20.700000,216,39129.595983,11,184796
