,index,rpm,speed,throt_pos,engine_load,bat_volt,duration,utcdate
204,92660,893.0,0.0,20,45,12.62,92660,2021-10-27
205,92934,905.0,0.0,20,44,12.63,92934,2021-10-27
206,93198,910.0,0.0,20,43,12.61,93198,2021-10-27
207,93465,913.0,0.0,20,43,12.61,93465,2021-10-27
208,93728,894.0,0.0,20,43,12.5,93728,2021-10-27
209,94011,891.0,0.0,20,44,12.5,94011,2021-10-27
210,94285,896.0,0.0,20,44,12.5,94285,2021-10-27
211,94548,902.0,0.0,20,44,12.55,94548,2021-10-27
212,94829,904.0,0.0,20,43,12.6,94829,2021-10-27
213,95098,901.0,0.0,20,43,12.53,95098,2021-10-27
214,95380,893.0,0.0,20,45,12.53,95380,2021-10-27
215,95649,899.0,0.0,20,43,12.53,95649,2021-10-27
216,95915,904.0,0.0,20,43,12.61,95915,2021-10-27
217,96196,898.0,0.0,20,43,12.61,96196,2021-10-27
218,96464,906.0,0.0,20,44,12.61,96464,2021-10-27
219,96736,897.0,0.0,20,44,12.62,96736,2021-10-27
220,97001,894.0,0.0,20,43,12.63,97001,2021-10-27
221,97264,905.0,0.0,20,43,12.5,97264,2021-10-27
222,97540,904.0,0.0,20,43,12.53,97540,2021-10-27
223,97809,898.0,0.0,20,43,12.52,97809,2021-10-27
224,98082,898.0,0.0,20,43,12.55,98082,2021-10-27
225,98358,900.0,0.0,20,44,12.57,98358,2021-10-27
226,98633,898.0,0.0,20,43,12.56,98633,2021-10-27
227,98906,896.0,0.0,20,44,12.57,98906,2021-10-27
228,99172,893.0,0.0,20,44,12.55,99172,2021-10-27
229,99441,896.0,0.0,20,45,12.57,99441,2021-10-27
230,99709,890.0,0.0,20,43,12.54,99709,2021-10-27
231,99984,903.0,0.0,20,43,12.52,99984,2021-10-27
232,100256,911.0,0.0,20,43,12.54,100256,2021-10-27
233,100530,904.0,0.0,20,43,12.59,100530,2021-10-27
234,100804,903.0,0.0,20,43,12.62,100804,2021-10-27
235,101067,906.0,0.0,20,43,12.53,101067,2021-10-27
236,101344,909.0,0.0,20,42,12.54,101344,2021-10-27
237,101618,915.0,0.0,20,42,12.58,101618,2021-10-27
238,101896,918.0,0.0,20,41,12.53,101896,2021-10-27
239,102163,904.0,0.0,20,41,12.53,102163,2021-10-27
240,102432,914.0,0.0,20,41,12.52,102432,2021-10-27
241,102708,901.0,0.0,23,54,12.5,102708,2021-10-27
242,102987,881.0,0.0,23,61,12.53,102987,2021-10-27
243,103258,903.0,0.0,23,59,12.53,103258,2021-10-27
244,103532,897.0,0.0,23,59,12.41,103532,2021-10-27
245,103802,885.0,0.0,23,59,12.49,103802,2021-10-27
246,104071,867.0,0.0,23,57,12.45,104071,2021-10-27
247,104339,896.0,0.0,23,56,12.41,104339,2021-10-27
248,104608,902.0,0.0,23,56,12.49,104608,2021-10-27
249,104890,921.0,0.0,23,56,12.5,104890,2021-10-27
250,105159,913.0,0.0,23,55,12.42,105159,2021-10-27
251,105441,917.0,0.0,23,52,12.53,105441,2021-10-27
252,105709,990.0,0.0,23,46,12.52,105709,2021-10-27
253,105980,1078.0,0.0,23,45,12.58,105980,2021-10-27
254,106248,1074.0,0.0,23,47,12.45,106248,2021-10-27
255,106511,1077.0,0.0,24,48,12.5,106511,2021-10-27
256,106791,1081.0,0.0,24,50,12.53,106791,2021-10-27
257,107068,1042.0,0.0,24,50,12.53,107068,2021-10-27
258,107343,1068.0,0.0,24,49,12.53,107343,2021-10-27
259,107612,1080.0,0.0,24,48,12.53,107612,2021-10-27
260,107879,1099.0,0.0,24,47,12.57,107879,2021-10-27
261,108150,1121.0,0.0,24,46,12.52,108150,2021-10-27
262,108422,1142.0,0.621371,24,46,12.6,108422,2021-10-27
263,108688,1146.0,0.0,24,46,12.55,108688,2021-10-27
264,108968,1150.0,0.621371,24,46,12.48,108968,2021-10-27
265,109239,1144.0,0.621371,24,46,12.52,109239,2021-10-27
266,109508,1142.0,0.621371,24,46,12.48,109508,2021-10-27
267,109785,1155.0,1.242742,23,42,12.53,109785,2021-10-27
268,110052,1085.0,1.242742,20,39,12.49,110052,2021-10-27
269,110337,983.0,1.242742,22,49,12.57,110337,2021-10-27
270,110605,964.0,1.242742,22,50,12.45,110605,2021-10-27
271,110877,936.0,1.242742,22,50,12.6,110877,2021-10-27
272,111147,938.0,1.242742,22,49,12.46,111147,2021-10-27
273,111426,967.0,1.242742,22,43,12.53,111426,2021-10-27
274,111690,1045.0,1.242742,22,43,12.46,111690,2021-10-27
275,111965,1081.0,1.242742,22,43,12.48,111965,2021-10-27
276,112242,1074.0,1.242742,22,43,12.5,112242,2021-10-27
277,112512,1061.0,1.242742,22,44,12.52,112512,2021-10-27
278,112788,1049.0,1.242742,22,46,12.49,112788,2021-10-27
279,113064,986.0,1.242742,23,51,12.5,113064,2021-10-27
280,113337,984.0,1.242742,23,46,12.49,113337,2021-10-27
281,113606,1027.0,1.242742,22,45,12.45,113606,2021-10-27
282,113885,1033.0,1.242742,23,46,12.46,113885,2021-10-27
283,114166,1051.0,1.242742,23,48,12.49,114166,2021-10-27
284,114438,1083.0,1.242742,25,50,12.52,114438,2021-10-27
285,114707,1133.0,1.242742,25,49,12.48,114707,2021-10-27
286,114981,1173.0,1.8641130000000001,25,46,12.52,114981,2021-10-27
287,115257,1211.0,1.8641130000000001,25,47,12.48,115257,2021-10-27
288,115534,1202.0,1.8641130000000001,25,47,12.55,115534,2021-10-27
289,115818,1203.0,1.8641130000000001,25,47,12.5,115818,2021-10-27
290,116083,1227.0,1.8641130000000001,25,46,12.48,116083,2021-10-27
291,116361,1225.0,1.8641130000000001,24,44,12.54,116361,2021-10-27
292,116628,1193.0,1.8641130000000001,24,43,12.5,116628,2021-10-27
293,116902,1167.0,1.8641130000000001,23,44,12.52,116902,2021-10-27
294,117172,1129.0,1.8641130000000001,23,44,12.46,117172,2021-10-27
295,117451,1131.0,1.8641130000000001,23,45,12.54,117451,2021-10-27
296,117722,1117.0,1.8641130000000001,23,46,12.55,117722,2021-10-27
297,117992,1113.0,1.8641130000000001,23,45,12.46,117992,2021-10-27
298,118275,1140.0,1.8641130000000001,25,51,12.56,118275,2021-10-27
299,118548,1181.0,1.8641130000000001,25,48,12.53,118548,2021-10-27
300,118830,1205.0,1.8641130000000001,25,48,12.54,118830,2021-10-27
301,119099,1239.0,1.8641130000000001,25,47,12.52,119099,2021-10-27
302,119374,1252.0,1.8641130000000001,25,47,12.54,119374,2021-10-27
303,119649,1249.0,1.8641130000000001,25,47,12.52,119649,2021-10-27
304,119929,1244.0,1.8641130000000001,25,47,12.53,119929,2021-10-27
305,120200,1255.0,1.8641130000000001,25,47,12.53,120200,2021-10-27
306,120486,1259.0,1.8641130000000001,25,47,12.5,120486,2021-10-27
307,120750,1245.0,1.8641130000000001,25,47,12.53,120750,2021-10-27
308,121015,1250.0,1.8641130000000001,25,47,12.52,121015,2021-10-27
309,121296,1258.0,2.485484,25,46,12.52,121296,2021-10-27
310,121564,1268.0,2.485484,26,47,12.55,121564,2021-10-27
311,121850,1248.0,2.485484,20,28,12.52,121850,2021-10-27
312,122116,1152.0,2.485484,21,38,12.5,122116,2021-10-27
313,122395,1041.0,2.485484,22,44,12.49,122395,2021-10-27
314,122664,1054.0,2.485484,24,49,12.53,122664,2021-10-27
315,122941,1074.0,2.485484,24,52,12.53,122941,2021-10-27
316,123208,1072.0,1.8641130000000001,25,49,12.5,123208,2021-10-27
317,123489,1134.0,1.8641130000000001,25,48,12.53,123489,2021-10-27
318,123756,1200.0,1.8641130000000001,25,47,12.55,123756,2021-10-27
319,124024,1244.0,1.8641130000000001,20,29,12.5,124024,2021-10-27
320,124304,1175.0,1.8641130000000001,21,40,12.48,124304,2021-10-27
321,124576,1057.0,1.8641130000000001,22,42,12.58,124576,2021-10-27
322,124849,1033.0,1.8641130000000001,22,46,12.48,124849,2021-10-27
323,125124,1004.0,1.8641130000000001,22,47,12.46,125124,2021-10-27
324,125400,994.0,1.242742,24,51,12.5,125400,2021-10-27
325,125667,1073.0,1.242742,26,57,12.5,125667,2021-10-27
326,125941,1128.0,1.242742,27,54,12.52,125941,2021-10-27
327,126205,1229.0,1.242742,27,52,12.53,126205,2021-10-27
328,126486,1303.0,1.242742,28,53,12.52,126486,2021-10-27
329,126765,1388.0,1.242742,28,50,12.52,126765,2021-10-27
330,127031,1407.0,1.242742,28,52,12.5,127031,2021-10-27
331,127306,1402.0,1.8641130000000001,21,27,12.53,127306,2021-10-27
332,127582,1291.0,1.8641130000000001,21,37,12.49,127582,2021-10-27
333,127864,1094.0,2.485484,22,41,12.5,127864,2021-10-27
334,128135,1064.0,1.8641130000000001,26,60,12.54,128135,2021-10-27
335,128407,1138.0,1.242742,27,55,12.52,128407,2021-10-27
336,128684,1202.0,1.242742,27,53,12.52,128684,2021-10-27
337,128962,1294.0,1.8641130000000001,27,49,12.52,128962,2021-10-27
338,129234,1339.0,1.8641130000000001,21,32,12.45,129234,2021-10-27
339,129510,1142.0,1.8641130000000001,22,42,12.42,129510,2021-10-27
340,129784,1090.0,1.8641130000000001,22,43,12.46,129784,2021-10-27
341,130063,1054.0,1.8641130000000001,22,46,12.45,130063,2021-10-27
342,130334,1020.0,2.485484,22,47,12.56,130334,2021-10-27
343,130609,982.0,2.485484,22,49,12.46,130609,2021-10-27
344,130885,942.0,1.8641130000000001,22,50,12.45,130885,2021-10-27
345,131159,924.0,1.8641130000000001,22,51,12.5,131159,2021-10-27
346,131430,917.0,1.8641130000000001,22,51,12.53,131430,2021-10-27
347,131698,912.0,1.8641130000000001,22,51,12.5,131698,2021-10-27
348,131974,910.0,1.8641130000000001,22,52,12.39,131974,2021-10-27
349,132249,922.0,1.8641130000000001,22,53,12.61,132249,2021-10-27
350,132530,917.0,1.8641130000000001,22,51,12.5,132530,2021-10-27
351,132815,918.0,1.8641130000000001,22,51,12.57,132815,2021-10-27
352,133092,918.0,1.8641130000000001,22,50,12.48,133092,2021-10-27
353,133363,926.0,1.8641130000000001,22,50,12.55,133363,2021-10-27
354,133643,921.0,1.242742,22,50,12.46,133643,2021-10-27
355,133915,918.0,1.242742,22,51,12.48,133915,2021-10-27
356,134188,906.0,1.242742,22,51,12.61,134188,2021-10-27
357,134463,917.0,0.0,22,49,12.53,134463,2021-10-27
358,134735,953.0,0.621371,22,45,12.44,134735,2021-10-27
359,135014,955.0,0.0,22,49,12.5,135014,2021-10-27
360,135288,911.0,0.0,22,51,12.46,135288,2021-10-27
361,135559,903.0,0.0,22,52,12.34,135559,2021-10-27
362,135827,895.0,0.621371,22,52,12.33,135827,2021-10-27
363,136103,938.0,0.621371,23,50,12.46,136103,2021-10-27
364,136374,1051.0,1.242742,24,49,12.54,136374,2021-10-27
365,136644,1084.0,1.242742,26,58,12.53,136644,2021-10-27
366,136909,1111.0,1.8641130000000001,27,59,12.53,136909,2021-10-27
367,137184,1224.0,1.8641130000000001,27,51,12.61,137184,2021-10-27
368,137460,1338.0,2.485484,27,50,12.57,137460,2021-10-27
369,137734,1375.0,3.106855,28,51,12.57,137734,2021-10-27
370,137998,1383.0,3.7282260000000003,28,52,12.6,137998,2021-10-27
371,138273,1384.0,3.7282260000000003,28,52,12.61,138273,2021-10-27
372,138543,1400.0,4.349597,28,52,12.6,138543,2021-10-27
373,138818,1428.0,4.970968,29,52,12.61,138818,2021-10-27
374,139088,1440.0,4.970968,29,52,12.6,139088,2021-10-27
375,139371,1481.0,5.592339,29,52,12.61,139371,2021-10-27
376,139643,1507.0,5.592339,29,51,12.61,139643,2021-10-27
377,139916,1525.0,6.21371,29,50,12.59,139916,2021-10-27
378,140191,1559.0,6.21371,29,50,12.54,140191,2021-10-27
379,140456,1585.0,6.835081,29,49,12.56,140456,2021-10-27
380,140733,1627.0,6.835081,29,49,12.57,140733,2021-10-27
381,141001,1665.0,6.835081,31,56,12.53,141001,2021-10-27
382,141270,1731.0,7.4564520000000005,31,52,12.55,141270,2021-10-27
383,141546,1791.0,7.4564520000000005,31,53,12.57,141546,2021-10-27
384,141827,1869.0,8.077823,31,52,12.58,141827,2021-10-27
385,142096,1930.0,8.699194,31,50,12.58,142096,2021-10-27
386,142371,2000.0,8.699194,32,52,12.45,142371,2021-10-27
387,142647,2065.0,9.320565,32,50,12.52,142647,2021-10-27
388,142927,2137.0,9.941936,32,50,12.5,142927,2021-10-27
389,143198,2193.0,9.941936,32,49,12.5,143198,2021-10-27
390,143470,2183.0,9.941936,32,55,12.5,143470,2021-10-27
391,143734,1823.0,10.563307,31,58,12.53,143734,2021-10-27
392,144016,1737.0,10.563307,31,58,12.48,144016,2021-10-27
393,144285,1756.0,11.184678,31,56,12.59,144285,2021-10-27
394,144566,1783.0,11.806049,31,56,12.53,144566,2021-10-27
395,144837,1820.0,11.806049,32,57,12.04,144837,2021-10-27
396,145119,1846.0,12.42742,32,58,12.54,145119,2021-10-27
397,145387,1883.0,12.42742,31,49,12.53,145387,2021-10-27
398,145662,1864.0,13.048791,29,40,12.54,145662,2021-10-27
399,145937,1848.0,13.048791,26,32,12.53,145937,2021-10-27
400,146205,1795.0,13.048791,25,28,12.53,146205,2021-10-27
401,146483,1753.0,13.048791,24,27,12.55,146483,2021-10-27
402,146751,1728.0,13.048791,22,25,12.53,146751,2021-10-27
403,147034,1695.0,13.048791,21,23,12.53,147034,2021-10-27
404,147301,1648.0,12.42742,20,22,12.53,147301,2021-10-27
405,147576,1585.0,12.42742,20,21,12.52,147576,2021-10-27
406,147846,1526.0,12.42742,20,21,12.54,147846,2021-10-27
407,148119,1507.0,12.42742,20,22,12.55,148119,2021-10-27
408,148389,1506.0,11.806049,19,21,12.53,148389,2021-10-27
409,148670,1491.0,11.806049,20,21,12.49,148670,2021-10-27
410,148939,1466.0,11.806049,19,22,12.49,148939,2021-10-27
411,149214,1431.0,11.184678,19,23,12.53,149214,2021-10-27
412,149477,1386.0,10.563307,19,23,12.53,149477,2021-10-27
413,149747,1333.0,9.941936,19,23,12.55,149747,2021-10-27
414,150024,1269.0,9.320565,18,24,12.55,150024,2021-10-27
415,150293,1195.0,8.699194,18,25,12.5,150293,2021-10-27
416,150566,1119.0,8.077823,20,32,12.5,150566,2021-10-27
417,150836,1068.0,7.4564520000000005,20,33,12.55,150836,2021-10-27
418,151110,1031.0,6.835081,20,38,12.48,151110,2021-10-27
419,151379,982.0,6.21371,21,41,12.45,151379,2021-10-27
420,151654,951.0,6.21371,21,43,12.48,151654,2021-10-27
421,151924,967.0,4.970968,21,43,12.53,151924,2021-10-27
422,152200,963.0,4.349597,21,45,12.49,152200,2021-10-27
423,152468,969.0,4.349597,21,45,12.52,152468,2021-10-27
424,152742,941.0,3.7282260000000003,21,49,12.45,152742,2021-10-27
425,153007,907.0,3.106855,21,49,12.53,153007,2021-10-27
426,153282,913.0,2.485484,21,49,12.5,153282,2021-10-27
427,153558,917.0,2.485484,21,49,12.44,153558,2021-10-27
428,153826,927.0,2.485484,21,49,12.56,153826,2021-10-27
429,154104,905.0,2.485484,21,49,12.55,154104,2021-10-27
430,154373,921.0,1.8641130000000001,21,48,12.48,154373,2021-10-27
