,utcdate,utctime,alt,speed_mph,n_sats
78226,2021-10-30,20:08:43.400000,182,267.810901,9
78489,2021-10-30,20:08:43.600000,182,100.04073100000001,9
78767,2021-10-30,20:08:43.900000,182,167.148799,9
79040,2021-10-30,20:08:44.200000,182,234.256867,9
79315,2021-10-30,20:08:44.500000,182,133.594765,9
79578,2021-10-30,20:08:44.700000,182,66.486697,9
79859,2021-10-30,20:08:45,182,234.256867,9
80130,2021-10-30,20:08:45.300000,182,32.932663,9
80397,2021-10-30,20:08:45.600000,182,66.486697,9
80666,2021-10-30,20:08:45.800000,182,200.702833,9
80937,2021-10-30,20:08:46.100000,182,100.04073100000001,9
81217,2021-10-30,20:08:46.400000,183,100.04073100000001,9
81479,2021-10-30,20:08:46.600000,183,100.04073100000001,9
81743,2021-10-30,20:08:46.900000,183,100.04073100000001,9
82018,2021-10-30,20:08:47.200000,183,100.04073100000001,9
82293,2021-10-30,20:08:47.400000,183,267.810901,9
82563,2021-10-30,20:08:47.700000,183,133.594765,9
82838,2021-10-30,20:08:48,183,100.04073100000001,9
83113,2021-10-30,20:08:48.300000,183,133.594765,9
83382,2021-10-30,20:08:48.500000,183,66.486697,9
83657,2021-10-30,20:08:48.800000,183,100.04073100000001,9
83938,2021-10-30,20:08:49.100000,183,301.364935,9
84214,2021-10-30,20:08:49.400000,183,0.0,9
84489,2021-10-30,20:08:49.600000,183,32.932663,9
84758,2021-10-30,20:08:49.900000,183,167.148799,9
85026,2021-10-30,20:08:50.200000,183,167.148799,9
85296,2021-10-30,20:08:50.500000,183,100.04073100000001,9
85559,2021-10-30,20:08:50.700000,183,133.594765,9
85828,2021-10-30,20:08:51,183,167.148799,9
86097,2021-10-30,20:08:51.300000,183,66.486697,9
86372,2021-10-30,20:08:51.500000,183,100.04073100000001,9
86635,2021-10-30,20:08:51.800000,183,100.04073100000001,9
86908,2021-10-30,20:08:52.100000,183,100.04073100000001,9
87179,2021-10-30,20:08:52.300000,183,100.04073100000001,9
87448,2021-10-30,20:08:52.600000,183,167.148799,9
87717,2021-10-30,20:08:52.900000,183,32.932663,9
87992,2021-10-30,20:08:53.100000,183,167.148799,9
88265,2021-10-30,20:08:53.400000,183,66.486697,9
88537,2021-10-30,20:08:53.700000,183,100.04073100000001,9
88812,2021-10-30,20:08:54,183,66.486697,9
89086,2021-10-30,20:08:54.200000,183,100.04073100000001,9
89350,2021-10-30,20:08:54.500000,183,32.932663,9
89626,2021-10-30,20:08:54.800000,183,66.486697,9
89900,2021-10-30,20:08:55.100000,183,133.594765,9
90176,2021-10-30,20:08:55.300000,183,100.04073100000001,9
90450,2021-10-30,20:08:55.600000,183,66.486697,9
90733,2021-10-30,20:08:55.900000,183,66.486697,9
91001,2021-10-30,20:08:56.200000,183,200.702833,9
91277,2021-10-30,20:08:56.400000,183,200.702833,9
91548,2021-10-30,20:08:56.700000,183,167.148799,9
91814,2021-10-30,20:08:57,183,167.148799,9
92078,2021-10-30,20:08:57.200000,183,301.364935,9
92353,2021-10-30,20:08:57.500000,183,133.594765,9
92615,2021-10-30,20:08:57.800000,183,267.810901,9
92897,2021-10-30,20:08:58.100000,183,200.702833,9
93174,2021-10-30,20:08:58.300000,183,133.594765,9
93447,2021-10-30,20:08:58.600000,183,32.932663,9
93717,2021-10-30,20:08:58.900000,183,100.04073100000001,9
93979,2021-10-30,20:08:59.100000,183,100.04073100000001,9
94256,2021-10-30,20:08:59.400000,183,167.148799,9
94527,2021-10-30,20:08:59.700000,184,66.486697,9
94792,2021-10-30,20:08:59.900000,184,100.04073100000001,9
95055,2021-10-30,20:09:00.200000,184,133.594765,10
95328,2021-10-30,20:09:00.500000,184,32.932663,10
95611,2021-10-30,20:09:00.800000,184,66.486697,10
95881,2021-10-30,20:09:01,184,66.486697,10
96156,2021-10-30,20:09:01.300000,184,100.04073100000001,10
96419,2021-10-30,20:09:01.600000,184,234.256867,10
96702,2021-10-30,20:09:01.900000,184,200.702833,10
96977,2021-10-30,20:09:02.100000,184,66.486697,10
97252,2021-10-30,20:09:02.400000,184,66.486697,10
97520,2021-10-30,20:09:02.700000,184,133.594765,10
97796,2021-10-30,20:09:02.900000,184,32.932663,10
98067,2021-10-30,20:09:03.200000,184,100.04073100000001,10
98335,2021-10-30,20:09:03.500000,184,100.04073100000001,10
98612,2021-10-30,20:09:03.800000,184,133.594765,10
98886,2021-10-30,20:09:04,184,66.486697,10
99155,2021-10-30,20:09:04.300000,184,32.932663,10
99435,2021-10-30,20:09:04.600000,185,200.702833,10
99710,2021-10-30,20:09:04.900000,185,32.932663,10
99986,2021-10-30,20:09:05.100000,185,133.594765,10
100257,2021-10-30,20:09:05.400000,185,234.256867,10
100531,2021-10-30,20:09:05.700000,185,167.148799,10
100799,2021-10-30,20:09:06,185,133.594765,10
101074,2021-10-30,20:09:06.200000,185,66.486697,10
101358,2021-10-30,20:09:06.500000,185,66.486697,10
101625,2021-10-30,20:09:06.800000,185,32.932663,10
101912,2021-10-30,20:09:07.100000,185,133.594765,10
102182,2021-10-30,20:09:07.300000,185,133.594765,10
102458,2021-10-30,20:09:07.600000,185,100.04073100000001,10
102731,2021-10-30,20:09:07.900000,185,32.932663,10
103006,2021-10-30,20:09:08.200000,186,66.486697,11
103275,2021-10-30,20:09:08.400000,186,100.04073100000001,11
103538,2021-10-30,20:09:08.700000,186,133.594765,11
103815,2021-10-30,20:09:09,186,66.486697,11
104087,2021-10-30,20:09:09.200000,186,66.486697,11
104359,2021-10-30,20:09:09.500000,186,66.486697,11
104628,2021-10-30,20:09:09.800000,186,301.364935,11
104907,2021-10-30,20:09:10.100000,186,32.932663,11
105178,2021-10-30,20:09:10.300000,186,301.364935,11
105447,2021-10-30,20:09:10.600000,186,200.702833,11
105716,2021-10-30,20:09:10.900000,186,100.04073100000001,11
105995,2021-10-30,20:09:11.100000,186,32.932663,11
106266,2021-10-30,20:09:11.400000,186,200.702833,11
106529,2021-10-30,20:09:11.700000,186,167.148799,11
106807,2021-10-30,20:09:12,186,66.486697,11
107079,2021-10-30,20:09:12.200000,186,368.473003,11
107356,2021-10-30,20:09:12.500000,186,200.702833,11
107626,2021-10-30,20:09:12.800000,187,200.702833,11
107926,2021-10-30,20:09:13.100000,187,100.04073100000001,11
108194,2021-10-30,20:09:13.300000,187,66.486697,11
108468,2021-10-30,20:09:13.600000,187,100.04073100000001,11
108738,2021-10-30,20:09:13.900000,187,100.04073100000001,11
109020,2021-10-30,20:09:14.200000,187,267.810901,11
109294,2021-10-30,20:09:14.400000,187,167.148799,11
109557,2021-10-30,20:09:14.700000,187,100.04073100000001,11
109839,2021-10-30,20:09:15,187,100.04073100000001,11
110115,2021-10-30,20:09:15.300000,187,301.364935,11
110395,2021-10-30,20:09:15.500000,187,32.932663,11
110659,2021-10-30,20:09:15.800000,187,133.594765,11
110935,2021-10-30,20:09:16.100000,187,234.256867,11
111207,2021-10-30,20:09:16.400000,187,0.0,11
111476,2021-10-30,20:09:16.600000,187,234.256867,11
111747,2021-10-30,20:09:16.900000,187,66.486697,11
112022,2021-10-30,20:09:17.200000,187,133.594765,11
112297,2021-10-30,20:09:17.400000,188,167.148799,11
112560,2021-10-30,20:09:17.700000,188,100.04073100000001,11
112835,2021-10-30,20:09:18,188,167.148799,11
113099,2021-10-30,20:09:18.300000,188,234.256867,11
113373,2021-10-30,20:09:18.500000,188,66.486697,11
113636,2021-10-30,20:09:18.800000,188,200.702833,11
113911,2021-10-30,20:09:19.100000,188,66.486697,11
114174,2021-10-30,20:09:19.300000,188,66.486697,11
114442,2021-10-30,20:09:19.600000,188,133.594765,11
114712,2021-10-30,20:09:19.900000,188,167.148799,11
114975,2021-10-30,20:09:20.100000,188,200.702833,11
115250,2021-10-30,20:09:20.400000,188,100.04073100000001,11
115514,2021-10-30,20:09:20.700000,188,167.148799,11
115788,2021-10-30,20:09:20.900000,188,66.486697,11
116057,2021-10-30,20:09:21.200000,188,66.486697,11
116326,2021-10-30,20:09:21.500000,188,200.702833,11
116589,2021-10-30,20:09:21.700000,188,133.594765,11
116862,2021-10-30,20:09:22,189,167.148799,11
117127,2021-10-30,20:09:22.300000,189,100.04073100000001,11
117398,2021-10-30,20:09:22.500000,189,100.04073100000001,11
117678,2021-10-30,20:09:22.800000,189,133.594765,11
117947,2021-10-30,20:09:23.100000,189,100.04073100000001,11
118216,2021-10-30,20:09:23.400000,189,234.256867,11
118491,2021-10-30,20:09:23.600000,189,167.148799,11
118760,2021-10-30,20:09:23.900000,189,32.932663,11
119029,2021-10-30,20:09:24.200000,189,200.702833,11
119307,2021-10-30,20:09:24.500000,189,133.594765,11
119575,2021-10-30,20:09:24.700000,189,167.148799,11
119849,2021-10-30,20:09:25,189,167.148799,11
120117,2021-10-30,20:09:25.300000,189,167.148799,11
120380,2021-10-30,20:09:25.500000,190,167.148799,11
120655,2021-10-30,20:09:25.800000,190,133.594765,11
120931,2021-10-30,20:09:26.100000,190,133.594765,11
121213,2021-10-30,20:09:26.400000,190,133.594765,11
121481,2021-10-30,20:09:26.600000,190,32.932663,11
121751,2021-10-30,20:09:26.900000,190,66.486697,11
122019,2021-10-30,20:09:27.200000,190,66.486697,11
122307,2021-10-30,20:09:27.500000,190,234.256867,11
122569,2021-10-30,20:09:27.700000,190,301.364935,11
122843,2021-10-30,20:09:28,190,167.148799,11
123108,2021-10-30,20:09:28.300000,190,200.702833,11
123383,2021-10-30,20:09:28.500000,190,167.148799,11
123659,2021-10-30,20:09:28.800000,190,267.810901,11
123933,2021-10-30,20:09:29.100000,190,133.594765,11
124209,2021-10-30,20:09:29.400000,190,234.256867,11
124478,2021-10-30,20:09:29.600000,190,368.473003,11
124756,2021-10-30,20:09:29.900000,190,368.473003,11
125024,2021-10-30,20:09:30.200000,190,100.04073100000001,11
125302,2021-10-30,20:09:30.400000,190,66.486697,11
125573,2021-10-30,20:09:30.700000,190,234.256867,11
125845,2021-10-30,20:09:31,190,200.702833,11
126116,2021-10-30,20:09:31.300000,190,133.594765,11
126381,2021-10-30,20:09:31.500000,190,32.932663,11
126673,2021-10-30,20:09:31.800000,190,66.486697,11
126937,2021-10-30,20:09:32.100000,190,200.702833,11
127213,2021-10-30,20:09:32.400000,190,32.932663,11
127480,2021-10-30,20:09:32.600000,190,435.581071,11
127758,2021-10-30,20:09:32.900000,190,133.594765,11
128024,2021-10-30,20:09:33.200000,190,402.027037,11
128293,2021-10-30,20:09:33.400000,190,234.256867,11
128558,2021-10-30,20:09:33.700000,190,133.594765,11
128826,2021-10-30,20:09:34,190,234.256867,11
129101,2021-10-30,20:09:34.200000,190,234.256867,11
129377,2021-10-30,20:09:34.500000,189,167.148799,11
129654,2021-10-30,20:09:34.800000,189,100.04073100000001,11
129921,2021-10-30,20:09:35.100000,189,66.486697,11
130189,2021-10-30,20:09:35.300000,189,0.0,11
130454,2021-10-30,20:09:35.600000,189,267.810901,11
130729,2021-10-30,20:09:35.900000,189,200.702833,11
130997,2021-10-30,20:09:36.100000,189,66.486697,11
131260,2021-10-30,20:09:36.400000,189,66.486697,11
131528,2021-10-30,20:09:36.700000,189,234.256867,11
131798,2021-10-30,20:09:36.900000,189,32.932663,11
132087,2021-10-30,20:09:37.200000,189,100.04073100000001,11
132355,2021-10-30,20:09:37.500000,189,133.594765,11
132629,2021-10-30,20:09:37.800000,189,133.594765,11
132917,2021-10-30,20:09:38.100000,189,32.932663,11
133199,2021-10-30,20:09:38.300000,189,200.702833,11
133480,2021-10-30,20:09:38.600000,189,133.594765,11
133748,2021-10-30,20:09:38.900000,189,66.486697,11
134019,2021-10-30,20:09:39.200000,189,234.256867,11
134283,2021-10-30,20:09:39.400000,189,100.04073100000001,11
134556,2021-10-30,20:09:39.700000,189,0.0,11
134819,2021-10-30,20:09:40,189,100.04073100000001,11
135094,2021-10-30,20:09:40.200000,189,133.594765,11
135357,2021-10-30,20:09:40.500000,189,200.702833,11
135632,2021-10-30,20:09:40.800000,189,200.702833,11
135896,2021-10-30,20:09:41,189,66.486697,11
136175,2021-10-30,20:09:41.300000,189,200.702833,11
136445,2021-10-30,20:09:41.600000,189,200.702833,11
136709,2021-10-30,20:09:41.900000,189,66.486697,11
136984,2021-10-30,20:09:42.100000,189,32.932663,11
137255,2021-10-30,20:09:42.400000,190,0.0,11
137534,2021-10-30,20:09:42.700000,190,267.810901,11
137797,2021-10-30,20:09:42.900000,190,133.594765,11
138073,2021-10-30,20:09:43.200000,190,200.702833,11
138335,2021-10-30,20:09:43.500000,190,32.932663,11
138610,2021-10-30,20:09:43.800000,190,32.932663,11
138873,2021-10-30,20:09:44,190,569.797207,11
139151,2021-10-30,20:09:44.300000,190,234.256867,11
139420,2021-10-30,20:09:44.600000,190,167.148799,11
139686,2021-10-30,20:09:44.800000,190,32.932663,11
139965,2021-10-30,20:09:45.100000,190,66.486697,11
140237,2021-10-30,20:09:45.400000,190,32.932663,11
140513,2021-10-30,20:09:45.700000,190,334.918969,11
140783,2021-10-30,20:09:45.900000,190,32.932663,11
141050,2021-10-30,20:09:46.200000,190,66.486697,11
141313,2021-10-30,20:09:46.500000,190,0.0,11
141582,2021-10-30,20:09:46.700000,190,267.810901,11
141854,2021-10-30,20:09:47,190,100.04073100000001,11
142123,2021-10-30,20:09:47.300000,190,32.932663,11
142395,2021-10-30,20:09:47.500000,190,133.594765,11
142672,2021-10-30,20:09:47.800000,190,167.148799,11
142954,2021-10-30,20:09:48.100000,190,267.810901,11
143223,2021-10-30,20:09:48.400000,190,100.04073100000001,11
143497,2021-10-30,20:09:48.600000,190,100.04073100000001,11
143773,2021-10-30,20:09:48.900000,191,133.594765,11
144059,2021-10-30,20:09:49.200000,191,167.148799,11
144325,2021-10-30,20:09:49.500000,191,234.256867,11
144596,2021-10-30,20:09:49.700000,191,32.932663,11
144874,2021-10-30,20:09:50,191,100.04073100000001,11
145143,2021-10-30,20:09:50.300000,191,200.702833,11
145417,2021-10-30,20:09:50.600000,191,32.932663,11
145692,2021-10-30,20:09:50.800000,191,133.594765,11
145965,2021-10-30,20:09:51.100000,191,66.486697,11
146237,2021-10-30,20:09:51.400000,191,133.594765,11
146512,2021-10-30,20:09:51.700000,191,167.148799,11
146783,2021-10-30,20:09:51.900000,191,133.594765,11
147056,2021-10-30,20:09:52.200000,191,133.594765,11
147318,2021-10-30,20:09:52.500000,191,167.148799,11
147589,2021-10-30,20:09:52.700000,191,32.932663,11
147857,2021-10-30,20:09:53,191,66.486697,11
148131,2021-10-30,20:09:53.300000,191,100.04073100000001,11
148408,2021-10-30,20:09:53.600000,191,133.594765,11
148682,2021-10-30,20:09:53.800000,191,100.04073100000001,11
148958,2021-10-30,20:09:54.100000,191,167.148799,11
149223,2021-10-30,20:09:54.400000,192,100.04073100000001,11
149507,2021-10-30,20:09:54.700000,192,301.364935,11
149772,2021-10-30,20:09:54.900000,192,200.702833,11
150045,2021-10-30,20:09:55.200000,192,32.932663,11
150308,2021-10-30,20:09:55.500000,192,200.702833,11
150572,2021-10-30,20:09:55.700000,192,32.932663,11
150848,2021-10-30,20:09:56,192,234.256867,11
151122,2021-10-30,20:09:56.300000,192,368.473003,11
151398,2021-10-30,20:09:56.500000,192,167.148799,11
151663,2021-10-30,20:09:56.800000,192,234.256867,11
151936,2021-10-30,20:09:57.100000,192,334.918969,11
152199,2021-10-30,20:09:57.300000,191,200.702833,11
152483,2021-10-30,20:09:57.600000,191,66.486697,11
152749,2021-10-30,20:09:57.900000,191,100.04073100000001,11
153016,2021-10-30,20:09:58.200000,191,167.148799,11
153287,2021-10-30,20:09:58.400000,191,100.04073100000001,11
153564,2021-10-30,20:09:58.700000,191,133.594765,11
153837,2021-10-30,20:09:59,191,100.04073100000001,11
154105,2021-10-30,20:09:59.300000,191,200.702833,11
154376,2021-10-30,20:09:59.500000,191,234.256867,11
154652,2021-10-30,20:09:59.800000,191,100.04073100000001,11
154927,2021-10-30,20:10:00.100000,191,200.702833,11
155195,2021-10-30,20:10:00.300000,191,32.932663,11
155471,2021-10-30,20:10:00.600000,191,100.04073100000001,11
155740,2021-10-30,20:10:00.900000,191,133.594765,11
156010,2021-10-30,20:10:01.200000,191,469.135105,11
156277,2021-10-30,20:10:01.400000,191,200.702833,11
156553,2021-10-30,20:10:01.700000,191,167.148799,11
156823,2021-10-30,20:10:02,191,167.148799,11
157091,2021-10-30,20:10:02.200000,191,167.148799,11
157372,2021-10-30,20:10:02.500000,191,100.04073100000001,11
157643,2021-10-30,20:10:02.800000,191,100.04073100000001,11
157917,2021-10-30,20:10:03.100000,191,133.594765,11
158191,2021-10-30,20:10:03.300000,191,100.04073100000001,11
158460,2021-10-30,20:10:03.600000,191,66.486697,11
158731,2021-10-30,20:10:03.900000,191,66.486697,11
159005,2021-10-30,20:10:04.200000,191,66.486697,11
159275,2021-10-30,20:10:04.400000,191,200.702833,11
159549,2021-10-30,20:10:04.700000,191,100.04073100000001,11
159818,2021-10-30,20:10:05,191,234.256867,11
160082,2021-10-30,20:10:05.200000,191,200.702833,11
160356,2021-10-30,20:10:05.500000,191,133.594765,11
160631,2021-10-30,20:10:05.800000,191,100.04073100000001,11
160905,2021-10-30,20:10:06,191,200.702833,11
161169,2021-10-30,20:10:06.300000,191,66.486697,11
161432,2021-10-30,20:10:06.600000,191,133.594765,11
161709,2021-10-30,20:10:06.900000,191,167.148799,11
161976,2021-10-30,20:10:07.100000,190,100.04073100000001,11
162246,2021-10-30,20:10:07.400000,190,66.486697,11
162523,2021-10-30,20:10:07.700000,190,167.148799,11
162822,2021-10-30,20:10:08,190,32.932663,11
163096,2021-10-30,20:10:08.200000,190,133.594765,11
163366,2021-10-30,20:10:08.500000,190,133.594765,11
163635,2021-10-30,20:10:08.800000,190,100.04073100000001,11
163915,2021-10-30,20:10:09.100000,190,66.486697,11
164185,2021-10-30,20:10:09.300000,190,133.594765,11
164454,2021-10-30,20:10:09.600000,190,66.486697,11
164723,2021-10-30,20:10:09.900000,190,167.148799,11
164986,2021-10-30,20:10:10.100000,190,0.0,11
165255,2021-10-30,20:10:10.400000,190,167.148799,11
165524,2021-10-30,20:10:10.700000,190,66.486697,11
165799,2021-10-30,20:10:10.900000,190,66.486697,11
166062,2021-10-30,20:10:11.200000,190,167.148799,11
166335,2021-10-30,20:10:11.500000,190,66.486697,11
166604,2021-10-30,20:10:11.700000,190,0.0,11
166875,2021-10-30,20:10:12,190,133.594765,11
167152,2021-10-30,20:10:12.300000,190,66.486697,11
167422,2021-10-30,20:10:12.600000,190,167.148799,11
167696,2021-10-30,20:10:12.800000,190,66.486697,11
167964,2021-10-30,20:10:13.100000,190,200.702833,11
168239,2021-10-30,20:10:13.400000,189,100.04073100000001,11
168508,2021-10-30,20:10:13.700000,189,66.486697,11
168782,2021-10-30,20:10:13.900000,189,0.0,11
169047,2021-10-30,20:10:14.200000,189,66.486697,11
169321,2021-10-30,20:10:14.500000,189,100.04073100000001,11
169591,2021-10-30,20:10:14.700000,189,100.04073100000001,11
169862,2021-10-30,20:10:15,189,133.594765,11
170142,2021-10-30,20:10:15.300000,189,100.04073100000001,11
170411,2021-10-30,20:10:15.600000,189,200.702833,11
170699,2021-10-30,20:10:15.800000,189,100.04073100000001,11
170967,2021-10-30,20:10:16.100000,189,167.148799,11
171252,2021-10-30,20:10:16.400000,189,167.148799,11
171516,2021-10-30,20:10:16.700000,189,133.594765,11
171788,2021-10-30,20:10:16.900000,189,301.364935,11
172055,2021-10-30,20:10:17.200000,189,167.148799,11
172331,2021-10-30,20:10:17.500000,189,301.364935,11
172606,2021-10-30,20:10:17.800000,189,32.932663,11
172875,2021-10-30,20:10:18,189,32.932663,11
173154,2021-10-30,20:10:18.300000,189,0.0,11
173421,2021-10-30,20:10:18.600000,189,200.702833,11
173694,2021-10-30,20:10:18.800000,189,334.918969,11
173970,2021-10-30,20:10:19.100000,189,66.486697,11
174255,2021-10-30,20:10:19.400000,189,267.810901,11
174522,2021-10-30,20:10:19.700000,189,66.486697,11
174795,2021-10-30,20:10:19.900000,189,167.148799,11
175071,2021-10-30,20:10:20.200000,189,334.918969,11
175334,2021-10-30,20:10:20.500000,189,32.932663,11
175608,2021-10-30,20:10:20.800000,189,167.148799,11
175884,2021-10-30,20:10:21,188,66.486697,11
176161,2021-10-30,20:10:21.300000,188,100.04073100000001,11
176435,2021-10-30,20:10:21.600000,188,200.702833,11
176711,2021-10-30,20:10:21.900000,188,100.04073100000001,11
176982,2021-10-30,20:10:22.100000,188,167.148799,11
177255,2021-10-30,20:10:22.400000,188,133.594765,11
177523,2021-10-30,20:10:22.700000,188,133.594765,11
177799,2021-10-30,20:10:22.900000,188,100.04073100000001,11
178062,2021-10-30,20:10:23.200000,188,32.932663,11
178331,2021-10-30,20:10:23.500000,188,100.04073100000001,11
178603,2021-10-30,20:10:23.700000,188,334.918969,11
178875,2021-10-30,20:10:24,188,133.594765,11
179151,2021-10-30,20:10:24.300000,188,167.148799,11
179421,2021-10-30,20:10:24.600000,188,200.702833,11
179688,2021-10-30,20:10:24.800000,188,301.364935,11
179951,2021-10-30,20:10:25.100000,188,200.702833,11
180250,2021-10-30,20:10:25.400000,188,234.256867,11
180513,2021-10-30,20:10:25.700000,188,66.486697,11
180791,2021-10-30,20:10:25.900000,188,200.702833,11
181071,2021-10-30,20:10:26.200000,188,66.486697,11
181343,2021-10-30,20:10:26.500000,188,133.594765,11
181614,2021-10-30,20:10:26.800000,188,167.148799,11
181891,2021-10-30,20:10:27,188,267.810901,11
182172,2021-10-30,20:10:27.300000,188,234.256867,11
182443,2021-10-30,20:10:27.600000,188,167.148799,11
182715,2021-10-30,20:10:27.900000,188,167.148799,11
182990,2021-10-30,20:10:28.100000,188,167.148799,11
183258,2021-10-30,20:10:28.400000,188,133.594765,11
183529,2021-10-30,20:10:28.700000,188,66.486697,11
183798,2021-10-30,20:10:28.900000,188,66.486697,11
184074,2021-10-30,20:10:29.200000,188,100.04073100000001,11
184342,2021-10-30,20:10:29.500000,188,32.932663,11
184617,2021-10-30,20:10:29.800000,188,133.594765,11
184881,2021-10-30,20:10:30,188,133.594765,11
185168,2021-10-30,20:10:30.300000,188,100.04073100000001,11
